id,Year,Demographic Condition,Gender diverse,Demographic Q_code,Question number,Question Title,ANSWER1,ANSWER2,ANSWER3,ANSWER4,ANSWER5,ANSWER6,ANSWER7,MOST_NEGATIVE_OR_LEAST_POSITIVE,AGREE,SCORE5,SCORE100,ANSWER COUNT,Department,INDICATOR_ID,INDICATOR,SUB-INDICATOR_ID,SUB-INDICATOR,SUB-INDICATOR,SUBINDICATORENG
225111,2020,Q119B = 2,"A hearing disability affects ability to hear, including being hard of hearing, deafness or acoustic distortion - Not selected",2024,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",53,47,9999,9999,9999,9999,9999,9999,9999,9999,53,99,9999,92,Crown-Indigenous Relations and Northern Affairs Canada,3,WORKFORCE,7,Work-life balance and workload
225115,2020,Q119B = 2,"A hearing disability affects ability to hear, including being hard of hearing, deafness or acoustic distortion - Not selected",2024,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",48,52,9999,9999,9999,9999,9999,9999,9999,9999,48,99,9999,167,Treasury Board of Canada Secretariat,3,WORKFORCE,7,Work-life balance and workload
225123,2020,Q119B = 2,"A hearing disability affects ability to hear, including being hard of hearing, deafness or acoustic distortion - Not selected",2024,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",33,67,9999,9999,9999,9999,9999,9999,9999,9999,33,99,9999,320,Shared Services Canada,3,WORKFORCE,7,Work-life balance and workload
225131,2020,Q119B = 2,"A hearing disability affects ability to hear, including being hard of hearing, deafness or acoustic distortion - Not selected",2024,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",48,52,9999,9999,9999,9999,9999,9999,9999,9999,48,99,9999,121,National Research Council Canada,3,WORKFORCE,7,Work-life balance and workload
225133,2020,Q119B = 2,"A hearing disability affects ability to hear, including being hard of hearing, deafness or acoustic distortion - Not selected",2024,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",42,58,9999,9999,9999,9999,9999,9999,9999,9999,42,99,9999,68,Public Safety Canada,3,WORKFORCE,7,Work-life balance and workload
225137,2020,Q119B = 2,"A hearing disability affects ability to hear, including being hard of hearing, deafness or acoustic distortion - Not selected",2024,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",56,44,9999,9999,9999,9999,9999,9999,9999,9999,56,99,9999,41,Canadian Nuclear Safety Commission,3,WORKFORCE,7,Work-life balance and workload
225138,2020,Q119B = 2,"A hearing disability affects ability to hear, including being hard of hearing, deafness or acoustic distortion - Not selected",2024,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",55,45,9999,9999,9999,9999,9999,9999,9999,9999,55,99,9999,98,Public Health Agency of Canada,3,WORKFORCE,7,Work-life balance and workload
225145,2020,Q119B = 2,"A hearing disability affects ability to hear, including being hard of hearing, deafness or acoustic distortion - Not selected",2024,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",44,56,9999,9999,9999,9999,9999,9999,9999,9999,44,99,9999,556,Canada Border Services Agency,3,WORKFORCE,7,Work-life balance and workload
225147,2020,Q119B = 2,"A hearing disability affects ability to hear, including being hard of hearing, deafness or acoustic distortion - Not selected",2024,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",49,51,9999,9999,9999,9999,9999,9999,9999,9999,49,99,9999,218,Canadian Food Inspection Agency,3,WORKFORCE,7,Work-life balance and workload
225148,2020,Q119B = 2,"A hearing disability affects ability to hear, including being hard of hearing, deafness or acoustic distortion - Not selected",2024,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",49,51,9999,9999,9999,9999,9999,9999,9999,9999,49,99,9999,169,Parks Canada,3,WORKFORCE,7,Work-life balance and workload
225149,2020,Q119B = 2,"A hearing disability affects ability to hear, including being hard of hearing, deafness or acoustic distortion - Not selected",2024,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",51,49,9999,9999,9999,9999,9999,9999,9999,9999,51,99,9999,107,Communications Security Establishment Canada,3,WORKFORCE,7,Work-life balance and workload
225154,2020,Q119B = 2,"A hearing disability affects ability to hear, including being hard of hearing, deafness or acoustic distortion - Not selected",2024,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",39,61,9999,9999,9999,9999,9999,9999,9999,9999,39,99,9999,105,Statistical Survey Operations,3,WORKFORCE,7,Work-life balance and workload
225155,2020,Q119B = 2,"A hearing disability affects ability to hear, including being hard of hearing, deafness or acoustic distortion - Not selected",2024,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",47,53,9999,9999,9999,9999,9999,9999,9999,9999,47,99,9999,67,Micro-organizations combined,3,WORKFORCE,7,Work-life balance and workload
225156,2020,Q119C = 1,"A mobility issue affects ability to move your body, including the required use of a wheelchair or a cane, or other issues impacting your mobility",2025,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",44,56,9999,9999,9999,9999,9999,9999,9999,9999,44,99,9999,2899,Public Service,3,WORKFORCE,7,Work-life balance and workload
225157,2020,Q119C = 1,"A mobility issue affects ability to move your body, including the required use of a wheelchair or a cane, or other issues impacting your mobility",2025,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",43,57,9999,9999,9999,9999,9999,9999,9999,9999,43,99,9999,555,Canada Revenue Agency,3,WORKFORCE,7,Work-life balance and workload
225158,2020,Q119C = 1,"A mobility issue affects ability to move your body, including the required use of a wheelchair or a cane, or other issues impacting your mobility",2025,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",38,62,9999,9999,9999,9999,9999,9999,9999,9999,38,99,9999,330,Employment and Social Development Canada,3,WORKFORCE,7,Work-life balance and workload
225159,2020,Q119C = 1,"A mobility issue affects ability to move your body, including the required use of a wheelchair or a cane, or other issues impacting your mobility",2025,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",50,50,9999,9999,9999,9999,9999,9999,9999,9999,50,99,9999,403,Department of National Defence,3,WORKFORCE,7,Work-life balance and workload
225160,2020,Q119C = 1,"A mobility issue affects ability to move your body, including the required use of a wheelchair or a cane, or other issues impacting your mobility",2025,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",39,61,9999,9999,9999,9999,9999,9999,9999,9999,39,99,9999,164,Correctional Service Canada,3,WORKFORCE,7,Work-life balance and workload
225161,2020,Q119C = 1,"A mobility issue affects ability to move your body, including the required use of a wheelchair or a cane, or other issues impacting your mobility",2025,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",48,52,9999,9999,9999,9999,9999,9999,9999,9999,48,99,9999,68,Fisheries and Oceans Canada,3,WORKFORCE,7,Work-life balance and workload
225162,2020,Q119C = 1,"A mobility issue affects ability to move your body, including the required use of a wheelchair or a cane, or other issues impacting your mobility",2025,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",43,57,9999,9999,9999,9999,9999,9999,9999,9999,43,99,9999,69,Health Canada,3,WORKFORCE,7,Work-life balance and workload
225163,2020,Q119C = 1,"A mobility issue affects ability to move your body, including the required use of a wheelchair or a cane, or other issues impacting your mobility",2025,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",43,57,9999,9999,9999,9999,9999,9999,9999,9999,43,99,9999,169,Public Services and Procurement Canada,3,WORKFORCE,7,Work-life balance and workload
225164,2020,Q119C = 1,"A mobility issue affects ability to move your body, including the required use of a wheelchair or a cane, or other issues impacting your mobility",2025,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",55,45,9999,9999,9999,9999,9999,9999,9999,9999,55,99,9999,47,Statistics Canada,3,WORKFORCE,7,Work-life balance and workload
225165,2020,Q119C = 1,"A mobility issue affects ability to move your body, including the required use of a wheelchair or a cane, or other issues impacting your mobility",2025,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",47,53,9999,9999,9999,9999,9999,9999,9999,9999,47,99,9999,42,Agriculture and Agri-Food Canada,3,WORKFORCE,7,Work-life balance and workload
225166,2020,Q119C = 1,"A mobility issue affects ability to move your body, including the required use of a wheelchair or a cane, or other issues impacting your mobility",2025,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",53,47,9999,9999,9999,9999,9999,9999,9999,9999,53,99,9999,38,"Innovation, Science and Economic Development Canada",3,WORKFORCE,7,Work-life balance and workload
225167,2020,Q119C = 1,"A mobility issue affects ability to move your body, including the required use of a wheelchair or a cane, or other issues impacting your mobility",2025,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",52,48,9999,9999,9999,9999,9999,9999,9999,9999,52,99,9999,36,Environment and Climate Change Canada,3,WORKFORCE,7,Work-life balance and workload
225168,2020,Q119C = 1,"A mobility issue affects ability to move your body, including the required use of a wheelchair or a cane, or other issues impacting your mobility",2025,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",56,44,9999,9999,9999,9999,9999,9999,9999,9999,56,99,9999,35,Transport Canada,3,WORKFORCE,7,Work-life balance and workload
225169,2020,Q119C = 1,"A mobility issue affects ability to move your body, including the required use of a wheelchair or a cane, or other issues impacting your mobility",2025,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",33,67,9999,9999,9999,9999,9999,9999,9999,9999,33,99,9999,61,"Immigration, Refugees and Citizenship Canada",3,WORKFORCE,7,Work-life balance and workload
225170,2020,Q119C = 1,"A mobility issue affects ability to move your body, including the required use of a wheelchair or a cane, or other issues impacting your mobility",2025,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",40,60,9999,9999,9999,9999,9999,9999,9999,9999,40,99,9999,54,Global Affairs Canada,3,WORKFORCE,7,Work-life balance and workload
